        9032 ! # of nodes 
       53627           2 ! # of edges , # of node for edges
   3.8135653354819228E-002  0.25994573797086007        0.0000000000000000     
   4.7914792238721374E-002  0.24160586855010702        0.0000000000000000     
   5.4710089118708123E-002  0.26124782130419344        0.0000000000000000     
   4.6920178237416239E-002  0.25426647594172014        0.0000000000000000     
  0.59158406505143424       0.24126801906683962        0.0000000000000000     
  0.61151500502237410       0.24914945492609647        0.0000000000000000     
  0.59099096006043639       0.25447925556364270        0.0000000000000000     
  0.59803001004474821       0.24829890985219297        0.0000000000000000     
  0.12847222222222221       0.30468750000000000        0.0000000000000000     
  0.12847222222222221       0.28906250000000000        0.0000000000000000     
  0.13888888888888890       0.29687500000000000        0.0000000000000000     
  0.13194444444444445       0.29687500000000000        0.0000000000000000     
   8.8279641070822205E-003  0.28014301547244247        0.0000000000000000     
   2.3503528343193331E-002  0.27233051547244247        0.0000000000000000     
   2.0636292192217770E-002  0.28463456188976977        0.0000000000000000     
   1.7655928214164441E-002  0.27903603094488494        0.0000000000000000     
   9.0828367858035566E-002  0.28811053580491225        0.0000000000000000     
   8.3238807887596605E-002  0.29839769925239495        0.0000000000000000     
   7.2404571740992754E-002  0.29284693964146891        0.0000000000000000     
   8.2157249162208304E-002  0.29311839156625868        0.0000000000000000     
   2.3642013902971964E-002  0.25865934325033446        0.0000000000000000     
   8.9664496668608543E-003  0.25084684325033446        0.0000000000000000     
   2.1190234431332305E-002  0.24557487300133796        0.0000000000000000     
   1.7932899333721709E-002  0.25169368650066898        0.0000000000000000     
  0.33553753900120409        8.4789384833842421E-002   0.0000000000000000     
  0.33478496906242683        9.9633315146111234E-002   0.0000000000000000     
  0.32216734696853794        9.3587547703465584E-002   0.0000000000000000     
  0.33082995167738960        9.2670082561139747E-002   0.0000000000000000     
  0.82012914863995290       0.77728212702322974        0.0000000000000000     
  0.80395409455981159       0.77447871017937298        0.0000000000000000     
  0.81231664863995290       0.76035216744052048        0.0000000000000000     
  0.81213329727990580       0.77070433488104106        0.0000000000000000     
  0.40365720747666844       0.25773152671812638        0.0000000000000000     
  0.39251570222865451       0.27146413167953160        0.0000000000000000     
  0.38423458194106452       0.25583913167953160        0.0000000000000000     
  0.39346916388212916       0.26167826335906319        0.0000000000000000     
  0.95288244168270630       0.37692319510204891        0.0000000000000000     
  0.95272578654195228       0.39143978655040268        0.0000000000000000     
  0.93994163020491239       0.38456073757095333        0.0000000000000000     
  0.94851661947652366       0.38430790640780166        0.0000000000000000     
  0.57048561652773733       0.14811827167243852        0.0000000000000000     
  0.57861765109678920       0.13348768302372374        0.0000000000000000     
  0.58378929734582696       0.14593749387341648        0.0000000000000000     
  0.57763085499011790       0.14251448285652624        0.0000000000000000     
  0.34846632365162122       0.20593765619003770        0.0000000000000000     
  0.33880926790037225       0.21480314520122512        0.0000000000000000     
  0.34071236801313864       0.19217782593714788        0.0000000000000000     
  0.34266265318837741       0.20430620910947023        0.0000000000000000     
  0.90546902602097279       0.74283316569874791        0.0000000000000000     
  0.91924406957149341       0.74910680474369418        0.0000000000000000     
  0.90888029649974755       0.76193402375004560        0.0000000000000000     
  0.91119779736407125       0.75129133139749593        0.0000000000000000     
