       11152 ! # of nodes 
       66330           2 ! # of edges , # of node for edges
   4.9278216943180533E-002  0.25963074801256802        0.0000000000000000     
   5.6961524490066424E-002  0.26796906498591755        0.0000000000000000     
   4.8029405507151596E-002  0.27552707691701966        0.0000000000000000     
   5.1423048980132849E-002  0.26770896330516841        0.0000000000000000     
  0.64403406239441408       0.22162517086890912        0.0000000000000000     
  0.66010018273731852       0.22384473626037674        0.0000000000000000     
  0.65457684902634639       0.23909398142585717        0.0000000000000000     
  0.65290369805269299       0.22818796285171433        0.0000000000000000     
  0.12847222222222221       0.30468750000000000        0.0000000000000000     
  0.12847222222222221       0.28906250000000000        0.0000000000000000     
  0.13888888888888890       0.29687500000000000        0.0000000000000000     
  0.13194444444444445       0.29687500000000000        0.0000000000000000     
   3.7927597220664452E-002  0.28264679368591394        0.0000000000000000     
   2.5445419561120869E-002  0.28941169842147851        0.0000000000000000     
   3.0285280439690400E-002  0.27378669842147851        0.0000000000000000     
   3.1219432407158576E-002  0.28194839684295703        0.0000000000000000     
  0.10130509291654934       0.29074547995748046        0.0000000000000000     
   8.7145443796919853E-002  0.28363395518412604        0.0000000000000000     
   9.8103191003439005E-002  0.27946844460327636        0.0000000000000000     
   9.5517909238969412E-002  0.28461595991496097        0.0000000000000000     
  0.18887925766311664       0.24132098470943453        0.0000000000000000     
  0.18520453065246659       0.22994969373764576        0.0000000000000000     
  0.19669175766311664       0.22665522980952679        0.0000000000000000     
  0.19025851532623328       0.23264196941886900        0.0000000000000000     
  0.21387907460327310       0.35166413357800652        0.0000000000000000     
  0.19771011378560027       0.34968075794415465        0.0000000000000000     
  0.20975939155702142       0.34027949043633798        0.0000000000000000     
  0.20711619331529829       0.34720812731949968        0.0000000000000000     
  0.44784317952335018       0.87049649493798231        0.0000000000000000     
  0.45873883784165959       0.87149757347827284        0.0000000000000000     
  0.44925344845504089       0.88150314843091238        0.0000000000000000     
  0.45194515527335027       0.87449907228238921        0.0000000000000000     
  0.53060703429345335       0.24792361763978879        0.0000000000000000     
  0.52104152729574771       0.25415605308813782        0.0000000000000000     
  0.52298107195666299       0.23942733173482714        0.0000000000000000     
  0.52487654451528798       0.24716900082091792        0.0000000000000000     
  0.91687849180818826       0.47503688382675247        0.0000000000000000     
  0.91132363629743562       0.45941188382675247        0.0000000000000000     
  0.92697507274350599       0.46264753530700975        0.0000000000000000     
  0.91839240028304325       0.46569876765350493        0.0000000000000000     
  0.54061903075934303       0.10687509439190736        0.0000000000000000     
  0.54367310837213179        9.0589347192695513E-002   0.0000000000000000     
  0.55526677393983848        9.4503676225180744E-002   0.0000000000000000     
  0.54651963769043777        9.7322705936594534E-002   0.0000000000000000     
  0.37726654561758816       0.18000783338338072        0.0000000000000000     
  0.37835782714414068       0.15989173643225368        0.0000000000000000     
  0.38976613670764598       0.17738429577132556        0.0000000000000000     
  0.38179683648979157       0.17242795519565335        0.0000000000000000     
  0.89928117303698674       0.74236181465326612        0.0000000000000000     
  0.88291695708357421       0.74418420366331639        0.0000000000000000     
  0.89030361238088429       0.72855920366331639        0.0000000000000000     
  0.89083391416714841       0.73836840732663300        0.0000000000000000     
  0.59588207865124554       0.55892995071189133        0.0000000000000000     
  0.59041260107075200       0.57214020780006025        0.0000000000000000     
  0.58284967321386794       0.56478420097418602        0.0000000000000000     
  0.58971478431195523       0.56528478649537917        0.0000000000000000     
  0.63879128978047783       0.82211498063278532        0.0000000000000000     
  0.63474362710411858       0.80809949976177065        0.0000000000000000     
  0.64714129675555665       0.81211128176120306        0.0000000000000000     
  0.64022540454671761       0.81410858738525305        0.0000000000000000     
  0.62764449285690205       0.61718750000000000        0.0000000000000000     
  0.62764449285690205       0.60156250000000000        0.0000000000000000     
  0.63557797142760852       0.60937500000000000        0.0000000000000000     
  0.63028898571380421       0.60937500000000000        0.0000000000000000     
  0.92346233679595768       0.54616581021866573        0.0000000000000000     
  0.92433667008202935       0.55874510828039825        0.0000000000000000     
  0.91101991493723367       0.55335066444164449        0.0000000000000000     
  0.91960630727174020       0.55275386098023616        0.0000000000000000     
  0.18213782819875890       0.77939154749969841        0.0000000000000000     
  0.19787820704968972       0.77325129464670594        0.0000000000000000     
  0.19787820704968972       0.78491346083798086        0.0000000000000000     
  0.19263141409937945       0.77918543432812837        0.0000000000000000     
   6.6753787238021459E-002  0.57647350645895135        0.0000000000000000     
   4.9641061352191748E-002  0.56452876308046318        0.0000000000000000     
   6.8338689949420661E-002  0.56205489795811059        0.0000000000000000     
   6.1577846179877965E-002  0.56768572249917515        0.0000000000000000     
  0.48469758063668095       0.72637200367068933        0.0000000000000000     
  0.47194421907938189       0.73614891480031874        0.0000000000000000     
  0.47209407606083370       0.72313796183460299        0.0000000000000000     
  0.47624529192563220       0.72855296010187032        0.0000000000000000     
  0.20217530827273200       0.21061480670595306        0.0000000000000000     
  0.19205295974843095       0.19699414553779665        0.0000000000000000     
  0.20944858161522900       0.19407441739141484        0.0000000000000000     
  0.20122561654546400       0.20056112321172154        0.0000000000000000     
   8.7402343750000000E-002  0.48798417456356091        0.0000000000000000     
   7.9101562500000000E-002  0.49881169825424376        0.0000000000000000     
   7.0800781250000000E-002  0.48798417456356091        0.0000000000000000     
   7.9101562500000000E-002  0.49159334912712188        0.0000000000000000     
   8.7402343750000000E-002  0.48145933482884234        0.0000000000000000     
   7.0800781250000000E-002  0.48145933482884234        0.0000000000000000     
   7.9101562500000000E-002  0.47271233931536960        0.0000000000000000     
   7.9101562500000000E-002  0.47854366965768480        0.0000000000000000     
   5.1123197948165972E-002  0.74178871932629398        0.0000000000000000     
   6.7531938029376543E-002  0.75361853139618251        0.0000000000000000     
   5.4559323610235189E-002  0.75431749903808598        0.0000000000000000     
   5.7738153195925901E-002  0.74990824992018745        0.0000000000000000     
   4.9103457813084374E-002  0.29878265901088824        0.0000000000000000     
   5.0019838018986351E-002  0.28711790263992781        0.0000000000000000     
   6.7088446179336320E-002  0.28677128260213791        0.0000000000000000     
   5.5403914003802346E-002  0.29089061475098466        0.0000000000000000     
  0.14062500000000000       0.76154476997685583        0.0000000000000000     
  0.13281250000000000       0.75288619249421385        0.0000000000000000     
  0.14843750000000000       0.75288619249421385        0.0000000000000000     
  0.14062500000000000       0.75577238498842780        0.0000000000000000     
  0.30218136238111565       0.77154855808037093        0.0000000000000000     
  0.31810044952446265       0.77839783977528865        0.0000000000000000     
  0.30218136238111565       0.78258370374578123        0.0000000000000000     
  0.30748772476223130       0.77751003386714690        0.0000000000000000     
  0.17559655485238235       0.45072283581958195        0.0000000000000000     
  0.18068834464359565       0.46986574279235871        0.0000000000000000     
  0.16764004014521730       0.46536771572238811        0.0000000000000000     
  0.17464164654706510       0.46198543144477627        0.0000000000000000     
  0.12214031698028674       0.63281250000000000        0.0000000000000000     
  0.12214031698028674       0.64843750000000000        0.0000000000000000     
  0.11356126792114696       0.64062500000000000        0.0000000000000000     
  0.11928063396057348       0.64062500000000000        0.0000000000000000     
  0.17390022784555828       0.19531970778378105        0.0000000000000000     
  0.16471177991212166       0.20180306399877734        0.0000000000000000     
  0.15614845046147591       0.19451397132851245        0.0000000000000000     
  0.16492015273971861       0.19721224770369028        0.0000000000000000     
  0.24171473348929645       0.27820710204491317        0.0000000000000000     
  0.25443879390904500       0.27778318303375460        0.0000000000000000     
  0.25100987353743742       0.29023550026773437        0.0000000000000000     
  0.24905446697859301       0.28207526178213405        0.0000000000000000     
  0.17095509849988738       0.22416360909225921        0.0000000000000000     
  0.15119232551053741       0.22531395108104837        0.0000000000000000     
  0.16313152905279982       0.21373184021098013        0.0000000000000000     
  0.16175965102107487       0.22106980012809588        0.0000000000000000     
   7.2887855760727399E-002  0.33410336297528531        0.0000000000000000     
   6.8489853673304429E-002  0.35195838616862452        0.0000000000000000     
   6.3960026425793237E-002  0.34144029082821525        0.0000000000000000     
   6.8445911953275027E-002  0.34250067999070832        0.0000000000000000     
   1.7101669758414047E-002  0.30468750000000000        0.0000000000000000     
   1.9228162245948300E-002  0.32031250000000000        0.0000000000000000     
   7.2659664008724702E-003  0.31250000000000000        0.0000000000000000     
   1.4531932801744940E-002  0.31250000000000000        0.0000000000000000     
  0.10894726336137528       0.30468750000000000        0.0000000000000000     
  0.11790112506431064       0.31250000000000000        0.0000000000000000     
  0.10555836196017793       0.32031250000000000        0.0000000000000000     
  0.11080225012862129       0.31250000000000000        0.0000000000000000     
   8.5652308937653659E-002  0.36329761757414564        0.0000000000000000     
   7.9975369791443346E-002  0.37404492412331242        0.0000000000000000     
   7.4245812981819703E-002  0.36431816374741599        0.0000000000000000     
   7.9957830570305574E-002  0.36722023514829127        0.0000000000000000     
   1.3114271143388772E-002  0.29687500000000000        0.0000000000000000     
   3.2785677858471929E-003  0.30468750000000000        0.0000000000000000     
   3.2785677858471929E-003  0.28906250000000000        0.0000000000000000     
   6.5571355716943858E-003  0.29687500000000000        0.0000000000000000     
   4.3753405021884240E-002  0.25919672023479023        0.0000000000000000     
   4.2504593585855302E-002  0.27509304913924187        0.0000000000000000     
   3.4862276804881243E-002  0.26623295387480644        0.0000000000000000     
   4.0373425137540261E-002  0.26684090774961289        0.0000000000000000     
   2.4235503362141780E-002  0.30371661721179860        0.0000000000000000     
   3.5801300815783407E-002  0.30861646884719451        0.0000000000000000     
   2.6361995849676030E-002  0.31934161721179860        0.0000000000000000     
   2.8799600009200406E-002  0.31055823442359720        0.0000000000000000     
  0.14453125000000000       0.30598958333333331        0.0000000000000000     
  0.15104166666666666       0.32552083333333331        0.0000000000000000     
  0.13411458333333334       0.31380208333333331        0.0000000000000000     
  0.14322916666666669       0.31510416666666663        0.0000000000000000     
   9.1742119508828740E-002  0.14620122427385668        0.0000000000000000     
  0.11296889418709838       0.15297320422662802        0.0000000000000000     
   9.9710950041785706E-002  0.15787657893237625        0.0000000000000000     
  0.10147398791257095       0.15235033581095364        0.0000000000000000     
   5.8655993374488159E-002  0.13273199026413790        0.0000000000000000     
   5.4229619202142289E-002  0.15557134467995218        0.0000000000000000     
